"Row ID","Order ID","Order Date","Order Priority","Order Quantity",Sales,Discount,"Ship Mode",Profit,"Unit Price","Shipping Cost","Customer Name",Province,Region,"Customer Segment","Product Category","Product Sub-Category","Product Name","Product Container","Product Base Margin","Ship Date"
5067,36103,2012-04-29,Critical,45,1335.32,0.03,"Regular Air",701.66,35.99,0.99,"Nathan Mautz","New Brunswick",Atlantic,"Home Office",Technology,"Telephones and Communication",Accessory31,"Small Pack",0.35,2012-05-01
5384,38279,2012-04-29,Medium,1,11.64,0.05,"Regular Air",-10.73,7.59,4,"Tom Boeckenhauer",Alberta,West,Corporate,Furniture,"Office Furnishings","Master Giant Foot?Doorstop. Safety Yellow","Wrap Bag",0.42,2012-05-01
3457,24643,2012-04-29,Medium,30,2368.17,0,"Regular Air",1181.3,85.99,1.25,"Ben Ferrer",Ontario,Ontario,Corporate,Technology,"Telephones and Communication",Accessory8,"Small Pack",0.39,2012-05-01
6067,42981,2009-05-30,Critical,4,3510.82,0.05,"Regular Air",232.44,896.99,19.99,"Susan Vittorini","Northwest Territories","Northwest Territories","Home Office","Office Supplies","Binders and Binder Accessories","GBC DocuBind TL300 Electric Binding System","Small Box",0.38,2009-06-01
4985,35461,2009-06-01,Critical,11,48.75,0.08,"Regular Air",3.5,4.49,1.49,"Julie Kriz",Manitoba,Prarie,Corporate,"Office Supplies","Binders and Binder Accessories","Avery Non-Stick Binders","Small Box",0.39,2009-06-01
1878,13537,2010-05-30,Low,41,316.61,0.03,"Regular Air",110.34,7.4,1.71,"Lena Creighton",Ontario,Ontario,"Home Office","Office Supplies",Paper,"It's Hot Message Books with Stickers. 2 3/4" x 5"","Wrap Bag",0.4,2010-06-01
5847,41476,2010-05-31,High,48,92.25,0.07,"Regular Air",-104.8,1.86,2.58,"Mark Cousins",Ontario,Ontario,Corporate,"Office Supplies","Rubber Bands","Super Bands. 12/Pack","Wrap Bag",0.82,2010-06-01
3986,28455,2010-05-30,Medium,12,254.12,0.06,"Regular Air",-64.97,20.95,5.99,"Jack O'Briant",Saskachewan,Prarie,"Small Business",Technology,"Computer Peripherals","Fellowes Basic 104-Key Keyboard. Platinum","Small Box",0.65,2010-06-01
2146,15332,2010-05-30,"Not Specified",6,321.71,0.1,"Regular Air",-2.73,52.4,16.11,"Maria Bertelson",Manitoba,Prarie,"Home Office","Office Supplies","Binders and Binder Accessories","Ibico Laser Imprintable Binding System Covers","Small Box",0.39,2010-06-01
3295,23557,2011-05-31,"Not Specified",7,1011.16,0.02,"Regular Air",547.96,136.98,24.49,"Keith Dawkins",Manitoba,Prarie,"Home Office",Furniture,"Office Furnishings","3M Polarizing Task Lamp with Clamp Arm. Light Gray","Large Box",0.59,2011-06-01
6919,49349,2011-06-01,High,11,123.34,0.07,"Regular Air",0.64,11.34,5.01,"Olvera Toch",Ontario,Ontario,"Home Office","Office Supplies",Paper,"Xerox 188","Small Box",0.36,2011-06-01
5408,38438,2011-05-31,Critical,17,121.09,0.05,"Regular Air",-30.51,6.68,5.66,"Emily Grady",Alberta,West,"Home Office","Office Supplies",Paper,"Xerox 1923","Small Box",0.37,2011-06-01
7083,50533,2011-05-31,"Not Specified",3,73.44,0,"Delivery Truck",-53.78,15.23,27.75,"Adam Bellavance",Ontario,Ontario,"Small Business",Furniture,Tables,"Anderson Hickey Conga Table Tops & Accessories","Jumbo Box",0.76,2011-06-01
3810,27138,2012-05-30,High,31,2976.21,0.07,"Delivery Truck",-277.63,100.98,35.84,"Cari Sayre",Alberta,West,"Home Office",Furniture,Bookcases,"Bush Westfield Collection Bookcases. Fully Assembled","Jumbo Box",0.62,2012-06-01
194,1285,2012-05-31,Critical,8,1452.22,0.05,"Delivery Truck",-277.29,218.75,69.64,"Sally Matthias","Nova Scotia",Atlantic,Corporate,Furniture,Tables,"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","Jumbo Box",0.77,2012-06-01
4641,33029,2012-05-31,High,8,738.25,0.1,"Regular Air",-286.36,115.99,2.5,"Scott Cohen",Quebec,Quebec,Consumer,Technology,"Telephones and Communication",6160,"Small Box",0.57,2012-06-01
4107,29221,2012-05-29,High,41,325.33,0,"Regular Air",-41.75,7.64,5.83,"Jay Fine",Yukon,Yukon,Consumer,"Office Supplies",Paper,"Rediform Wirebound "Phone Memo" Message Book. 11 x 5-3/4","Wrap Bag",0.36,2012-06-01
3811,27138,2012-05-30,High,37,1894.17,0.1,"Regular Air",134.73,65.99,8.99,"Cari Sayre",Alberta,West,"Home Office",Technology,"Telephones and Communication","V 3600 Series","Small Box",0.58,2012-06-01
7135,50883,2012-06-01,Low,35,6739.92,0.01,"Delivery Truck",957.29,180.98,30,"Pauline Chand",Ontario,Ontario,Corporate,Furniture,"Chairs & Chairmats","Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms","Jumbo Drum",0.69,2012-06-01
5141,36647,2009-06-30,High,16,55.44,0.09,"Regular Air",-21.91,3.68,1.32,"Christy Brittain","British Columbia",West,Consumer,"Office Supplies","Scissors. Rulers and Trimmers","*Staples* vLetter Openers. 2/Pack","Wrap Bag",0.83,2009-07-01
5140,36647,2009-06-30,High,21,179.98,0.01,"Regular Air",38.7,7.89,2.82,"Christy Brittain","British Columbia",West,Consumer,"Office Supplies","Rubber Bands","Staples Vinyl Coated Paper Clips. 800/Box","Wrap Bag",0.4,2009-07-01
7742,55429,2009-06-29,High,43,260.59,0.09,"Regular Air",-157.76,6.48,7.03,"Nathan Cano",Manitoba,Prarie,Consumer,"Office Supplies",Paper,"Xerox 214","Small Box",0.37,2009-07-01
322,2211,2009-06-29,High,23,80.38,0.09,"Regular Air",-71.11,3.57,4.17,"Vivian Mathis",Quebec,Quebec,"Home Office","Office Supplies","Pens & Art Supplies","Barrel Sharpener","Small Pack",0.59,2009-07-01
6675,47494,2009-07-01,High,9,52.59,0.03,"Regular Air",-28.14,4.98,6.07,"Marc Crier",Manitoba,Prarie,Consumer,"Office Supplies",Paper,"Xerox 1897","Small Box",0.36,2009-07-01
6731,47938,2009-06-24,Low,17,283.654,0.09,"Regular Air",-113.05,20.99,2.5,"Lindsay Williams",Manitoba,Prarie,Corporate,Technology,"Telephones and Communication",Accessory37,"Wrap Bag",0.81,2009-07-01
321,2211,2009-06-29,High,14,95.89,0,"Regular Air",-46.31,5.98,7.15,"Vivian Mathis",Quebec,Quebec,"Home Office","Office Supplies",Paper,"Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright)","Small Box",0.36,2009-07-01
5958,42279,2009-06-30,"Not Specified",44,1431,0.02,"Express Air",-55.78,30.98,6.5,"Harold Ryan",Ontario,Ontario,"Home Office",Technology,"Computer Peripherals","Logitech Internet Navigator Keyboard","Small Box",0.79,2009-07-01
3149,22626,2010-06-29,Critical,17,90.93,0.02,"Regular Air",14.19,5.18,2.04,"John Lucas",Ontario,Ontario,"Small Business","Office Supplies",Paper,"Array?Memo Cubes","Wrap Bag",0.36,2010-07-01
3150,22626,2010-06-29,Critical,35,6170.91,0.04,"Delivery Truck",-528.65,218.75,69.64,"John Lucas",Ontario,Ontario,"Small Business",Furniture,Tables,"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","Jumbo Box",0.77,2010-07-01
4124,29318,2011-06-30,"Not Specified",34,3375.31,0.1,"Regular Air",562.13,125.99,8.08,"Bobby Odegard",Ontario,Ontario,Corporate,Technology,"Telephones and Communication","StarTAC ST7762","Small Box",0.57,2011-07-01
3906,27844,2011-06-29,Low,27,135.86,0.04,"Regular Air",-73.42,4.98,5.49,"Rose O'Brian",Ontario,Ontario,"Home Office","Office Supplies",Paper,"Xerox 1952","Small Box",0.38,2011-07-01
1189,8704,2011-06-30,Medium,43,449.17,0.01,"Regular Air",198.83,9.93,1.09,"Quincy Jones","New Brunswick",Atlantic,"Home Office","Office Supplies","Pens & Art Supplies","Peel-Off?China Markers","Wrap Bag",0.43,2011-07-01
1190,8704,2011-06-30,Medium,38,79.81,0.08,"Regular Air",5.48,2.21,1,"Quincy Jones","New Brunswick",Atlantic,"Home Office","Office Supplies","Pens & Art Supplies","Quartet Alpha?White Chalk. 12/Pack","Wrap Bag",0.38,2011-07-01
1563,11270,2011-06-30,High,15,140.07,0.04,"Express Air",-21.85,8.6,6.19,"Tanja Norvell",Manitoba,Prarie,Corporate,"Office Supplies","Binders and Binder Accessories","Avery Printable Repositionable Plastic Tabs","Small Box",0.38,2011-07-01
4123,29318,2011-06-30,"Not Specified",21,2954.14,0.04,"Express Air",-522.94,138.14,35,"Bobby Odegard",Ontario,Ontario,Corporate,"Office Supplies","Storage & Organization","SAFCO Commercial Wire Shelving. Black","Large Box",NULL,2011-07-01
2623,18951,2011-06-29,Critical,10,324.318,0.03,"Express Air",-169.74,35.99,5,"Astrea Jones","Nova Scotia",Atlantic,Corporate,Technology,"Telephones and Communication",Accessory27,"Small Box",0.85,2011-07-01
2452,17826,2012-06-30,High,18,78.93,0.04,"Regular Air",-88.61,3.89,7.01,"Michelle Arnett","British Columbia",West,"Home Office","Office Supplies","Binders and Binder Accessories","Avery Binder Labels","Small Box",0.37,2012-07-01
5742,40801,2012-07-01,"Not Specified",20,129.16,0.07,"Regular Air",-56.15,6.48,6.22,"Sarah Bern","British Columbia",West,Corporate,"Office Supplies",Paper,"Xerox 1894","Small Box",0.37,2012-07-01
6558,46626,2012-06-27,Low,8,825.96,0.01,"Delivery Truck",-276.95,95.98,58.2,"Magdelene Morse",Ontario,Ontario,"Home Office",Furniture,"Chairs & Chairmats","Global Deluxe Office Fabric Chairs","Jumbo Drum",0.58,2012-07-01
2405,17414,2012-06-29,High,39,3755.43,0.07,"Regular Air",448.07,99.99,19.99,"Katherine Nockton",Quebec,Quebec,Corporate,Technology,"Computer Peripherals","US Robotics 56K V.92 External Faxmodem","Small Box",0.52,2012-07-01
2406,17414,2012-06-29,High,32,347.93,0.1,"Regular Air",34.29,11.34,5.01,"Katherine Nockton",Quebec,Quebec,Corporate,"Office Supplies",Paper,"Xerox 188","Small Box",0.36,2012-07-01
6749,48067,2012-06-29,Low,31,3229.66,0.05,"Express Air",695.06,125.99,3,"Jennifer Braxton","Prince Edward Island",Atlantic,"Small Business",Technology,"Telephones and Communication",270c,"Small Box",0.59,2012-07-01
1171,8551,2009-07-29,Critical,25,185.64,0.1,"Regular Air",-69.87,7.45,6.28,"Meg O'Connel",Manitoba,Prarie,Corporate,"Office Supplies","Binders and Binder Accessories","Acco Four Pocket Poly Ring Binder with Label Holder. Smoke. 1"","Small Box",0.4,2009-08-01
2498,18179,2009-08-01,"Not Specified",50,3075.83,0.03,"Regular Air",1207.91,60.98,1.99,"Liz Price","British Columbia",West,Corporate,Technology,"Computer Peripherals","Imation 5.2GB DVD-RAM","Small Pack",0.5,2009-08-01
3671,26279,2009-07-30,"Not Specified",7,211.743,0.04,"Regular Air",-33.31,35.99,1.25,"Edward Nazzal",Ontario,Ontario,"Home Office",Technology,"Telephones and Communication",Accessory23,"Small Pack",0.36,2009-08-01
6133,43399,2009-07-30,High,2,377.016,0.1,"Delivery Truck",-201.28,218.75,69.64,"Cari MacIntyre",Ontario,Ontario,Corporate,Furniture,Tables,"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables","Jumbo Box",0.77,2009-08-01
4784,33959,2009-07-31,Critical,23,367.53,0.03,"Delivery Truck",11.65,15.23,27.75,"Ben Peterman","Nova Scotia",Atlantic,Corporate,Furniture,Tables,"Anderson Hickey Conga Table Tops & Accessories","Jumbo Box",0.76,2009-08-01
7440,53029,2009-07-27,Low,39,223.34,0.1,"Regular Air",95.42,6.3,0.5,"Max Ludwig",Saskachewan,Prarie,Corporate,"Office Supplies",Labels,"Avery 48","Small Box",0.39,2009-08-01
6134,43399,2009-07-30,High,8,124.7,0,"Regular Air",31.94,15.04,1.97,"Cari MacIntyre",Ontario,Ontario,Corporate,"Office Supplies",Paper,"White GlueTop Scratch Pads","Wrap Bag",0.39,2009-08-01
3396,24196,2010-07-30,High,24,1049.49,0.05,"Regular Air",-5.41,43.57,16.36,"Nat Carroll",Ontario,Ontario,"Home Office","Office Supplies","Storage & Organization","Trav-L-File Heavy-Duty Shuttle II. Black","Small Box",0.55,2010-08-01
761,5445,2010-07-25,Low,9,46.48,0.01,"Regular Air",-1.82,4.63,1.93,"Michael Dominguez",Ontario,Ontario,"Home Office","Office Supplies","Pens & Art Supplies","Binney & Smith Crayola?Metallic Colored Pencils. 8-Color Set","Wrap Bag",0.52,2010-08-01
3591,25634,2010-07-29,"Not Specified",29,593.32,0.03,"Regular Air",28.99,20.95,4,"Mike Pelletier","Northwest Territories","Northwest Territories",Corporate,Technology,"Computer Peripherals","Fellowes Basic 104-Key Keyboard. Platinum","Small Box",0.6,2010-08-01
6095,43200,2010-07-31,"Not Specified",3,554.32,0.01,"Regular Air",-62.13,172.99,19.99,"Sara Luxemburg",Quebec,Quebec,"Small Business","Office Supplies","Binders and Binder Accessories","Ibico EB-19 Dual Function Manual Binding System","Small Box",0.39,2010-08-01
6096,43200,2010-07-31,"Not Specified",15,1073.57,0.04,"Regular Air",-305.97,85.99,0.99,"Sara Luxemburg",Quebec,Quebec,"Small Business",Technology,"Telephones and Communication",Accessory4,"Wrap Bag",0.85,2010-08-01
3968,28321,2010-08-01,Medium,28,90.5,0.03,"Regular Air",24.71,3.08,0.99,"Steve Nguyen",Ontario,Ontario,Consumer,"Office Supplies",Labels,"Avery 511","Small Box",0.37,2010-08-01
3090,22151,2010-07-31,High,20,515.37,0.04,"Regular Air",9.82,24.92,12.98,"Beth Thompson",Ontario,Ontario,Corporate,"Office Supplies","Binders and Binder Accessories","GBC Standard Therm-A-Bind Covers","Small Box",0.39,2010-08-01
2889,20832,2010-07-30,"Not Specified",39,105.89,0.08,"Regular Air",4.13,2.84,0.93,"Eugene Moren",Saskachewan,Prarie,"Home Office","Office Supplies","Pens & Art Supplies","SANFORD Liquid Accent?Tank-Style Highlighters","Wrap Bag",0.54,2010-08-01
7704,55234,2010-07-28,Low,12,600.86,0.09,"Regular Air",-82.67,53.98,5.5,"Tiffany House",Saskachewan,Prarie,Corporate,Technology,"Computer Peripherals","Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad","Small Box",0.62,2010-08-01
4688,33377,2011-07-31,High,19,327.15,0.04,"Regular Air",47.3,17.24,3.26,"Beth Thompson","Northwest Territories","Northwest Territories",Corporate,"Office Supplies","Scissors. Rulers and Trimmers","Fiskars 8" Scissors. 2/Pack","Small Pack",0.56,2011-08-01
3233,23202,2011-07-30,High,39,307.42,0.05,"Regular Air",104.09,8.17,1.69,"Naresj Patel",Ontario,Ontario,"Small Business","Office Supplies",Paper,"Wirebound Message Forms. Four 2 3/4 x 5 Forms per Page. Pink Paper","Wrap Bag",0.38,2011-08-01
485,3362,2011-07-28,Low,40,1699.52,0.04,"Regular Air",734.75,40.98,1.99,"Christina Vanderzanden","British Columbia",West,"Small Business",Technology,"Computer Peripherals","Imation Printable White 80 Minute CD-R Spindle. 50/Pack","Small Pack",0.44,2011-08-01
3234,23202,2011-07-30,High,48,608.29,0.02,"Regular Air",-39.27,11.97,5.81,"Naresj Patel",Ontario,Ontario,"Small Business","Office Supplies","Pens & Art Supplies","Staples SlimLine Pencil Sharpener","Small Pack",0.6,2011-08-01
2273,16352,2012-07-30,Medium,16,113.25,0.03,"Regular Air",-43.43,6.48,6.65,"Logan Haushalter",Quebec,Quebec,Corporate,"Office Supplies",Paper,"Xerox 1966","Small Box",0.36,2012-08-01
1633,11808,2012-07-31,"Not Specified",1,148.344,0.06,"Delivery Truck",25.21,150.98,39.25,"Tracy Poddar",Ontario,Ontario,Corporate,Furniture,Tables,"Iceberg OfficeWorks 42" Round Tables","Jumbo Box",0.75,2012-08-01
3708,26469,2012-07-30,Medium,4,7406.49,0.03,"Regular Air",701.22,1889.99,19.99,"Arthur Prichep",Ontario,Ontario,"Home Office","Office Supplies","Binders and Binder Accessories","Ibico EPK-21 Electric Binding System","Small Box",0.36,2012-08-01
3870,27616,2012-07-30,Low,3,614.14,0.09,"Regular Air",-735.27,199.99,24.49,"Susan Pistek",Saskachewan,Prarie,"Home Office",Technology,"Copiers and Fax","Canon PC-428 Personal Copier","Large Box",0.46,2012-08-01
369,2562,2012-07-31,Critical,17,821.18,0.04,"Express Air",308.63,48.91,5.81,"Cindy Chapman",Yukon,Yukon,Consumer,"Office Supplies",Paper,"Xerox 1891","Small Box",0.38,2012-08-01
6069,42982,2012-07-27,Low,42,1587.59,0.08,"Regular Air",651.74,39.89,3.04,"Brendan Sweed",Alberta,West,Consumer,Furniture,"Office Furnishings","Ultra Commercial Grade Dual Valve Door Closer","Wrap Bag",0.53,2012-08-01
7882,56384,2012-07-31,Critical,47,257.2,0.04,"Regular Air",-2172.14,4.48,49,"Steven Roelle",Ontario,Ontario,"Small Business","Office Supplies",Appliances,"Hoover Portapower?Portable Vacuum","Large Box",0.6,2012-08-01
6661,47399,2012-08-01,Low,26,145.76,0,"Regular Air",5.67,5.28,2.99,"Rick Bensley",Manitoba,Prarie,Consumer,"Office Supplies","Binders and Binder Accessories","Wilson Jones 1" Hanging DublLock?Ring Binders","Small Box",0.37,2012-08-01
4712,33569,2009-08-28,Low,9,123.92,0.09,"Regular Air",45.83,14.2,5.3,"Matthew Clasen",Manitoba,Prarie,Consumer,Furniture,"Office Furnishings","Coloredge Poster Frame","Wrap Bag",0.46,2009-09-01
8390,59939,2010-09-01,Medium,42,130.96,0.05,"Regular Air",-66.74,3.14,1.92,"Nicole Fjeld",Saskachewan,Prarie,"Small Business","Office Supplies","Scissors. Rulers and Trimmers","Serrated Blade or Curved Handle Hand Letter Openers","Wrap Bag",0.84,2010-09-01
4267,30372,2010-08-30,High,1,14.4,0.1,"Regular Air",-7.39,12.22,2.85,"Christopher Schild","Prince Edward Island",Atlantic,Corporate,Furniture,"Office Furnishings","Aluminum Document Frame","Small Pack",0.55,2010-09-01
4851,34530,2010-08-30,Low,22,1516.13,0.06,"Express Air",493.03,67.84,0.99,"Karen Daniels",Ontario,Ontario,Consumer,"Office Supplies",Appliances,"Fellowes Command Center 5-outlet power strip","Small Box",0.58,2010-09-01
5426,38561,2011-08-30,Critical,19,169.4,0.1,"Regular Air",-59.64,9.48,7.29,"Mark Van Huff",Saskachewan,Prarie,"Home Office",Furniture,"Office Furnishings","DAX Two-Tone Rosewood/Black Document Frame. Desktop. 5 x 7","Small Pack",0.45,2011-09-01
6116,43302,2011-08-23,Low,4,8.87,0.09,"Regular Air",-5.14,1.95,1.63,"Damala Kotsonis",Newfoundland,Atlantic,Corporate,"Office Supplies","Pens & Art Supplies","Avery Hi-Liter Comfort Grip Fluorescent Highlighter. Yellow Ink","Wrap Bag",0.46,2011-09-01
1554,11233,2011-08-30,"Not Specified",25,276.5,0.02,"Regular Air",35.72,10.98,4.8,"Kalyca Meade",Ontario,Ontario,Corporate,"Office Supplies",Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes. 6" x 9"","Small Box",0.36,2011-09-01
669,4676,2011-08-31,High,11,1210.05,0.04,"Regular Air",-104.25,125.99,7.69,"Annie Cyprus",Nunavut,Nunavut,"Home Office",Technology,"Telephones and Communication","Timeport L7089","Small Box",0.58,2011-09-01
672,4676,2011-08-31,High,30,4253.01,0.01,"Regular Air",1115.69,155.99,8.99,"Annie Cyprus",Nunavut,Nunavut,"Home Office",Technology,"Telephones and Communication","LX 788","Small Box",0.58,2011-09-01
883,6337,2011-08-31,"Not Specified",1,449.42,0.07,"Delivery Truck",-261.61,376.13,85.63,"Justin Knight","British Columbia",West,Corporate,Furniture,Tables,"Bretford Rectangular Conference Table Tops","Jumbo Box",0.74,2011-09-01
6117,43302,2011-08-23,Low,43,720.613,0.07,"Regular Air",329.68,20.99,0.99,"Damala Kotsonis","Nova Scotia",Atlantic,Corporate,Technology,"Telephones and Communication",Accessory21,"Wrap Bag",0.37,2011-09-01
4860,34596,2011-08-31,Critical,39,302.09,0.05,"Regular Air",-67.09,7.68,6.16,"James Galang","New Brunswick",Atlantic,Consumer,"Office Supplies","Binders and Binder Accessories","GBC VeloBinder Strips","Small Box",0.35,2011-09-01
5236,37253,2012-09-01,High,46,1184.32,0.09,"Regular Air",-99.55,26.31,5.89,"Muhammed MacIntyre","Northwest Territories","Northwest Territories","Small Business",Technology,"Computer Peripherals","Micro Innovations Micro 3000 Keyboard. Black","Small Box",0.75,2012-09-01
4381,31232,2012-08-29,High,9,2643.15,0.01,"Delivery Truck",-715.11,286.85,61.76,"Eleni McCrary",Ontario,Ontario,"Home Office",Furniture,Tables,"Riverside Furniture Stanwyck Manor Table Series","Jumbo Box",0.78,2012-09-01
1892,13575,2012-08-29,Critical,15,106.1,0.09,"Express Air",-65.67,6.48,8.19,"Cynthia Arntzen",Saskachewan,Prarie,"Small Business","Office Supplies",Paper,"Xerox 217","Small Box",0.37,2012-09-01
5656,40007,2012-08-30,"Not Specified",45,188.77,0.02,"Regular Air",21.93,4.13,1.17,"Larry Tron",Alberta,West,"Home Office","Office Supplies","Pens & Art Supplies","Newell 31","Wrap Bag",0.57,2012-09-01
7331,52230,2012-08-30,Critical,29,2700.78,0.06,"Delivery Truck",-793.36,95.98,58.2,"Adrian Shami",Alberta,West,Consumer,Furniture,"Chairs & Chairmats","Global Deluxe Office Fabric Chairs","Jumbo Drum",0.58,2012-09-01
141,900,2009-09-30,"Not Specified",29,1193.65,0.07,"Regular Air",507.58,40.98,2.99,"Karen Carlisle","Nova Scotia",Atlantic,"Home Office","Office Supplies","Binders and Binder Accessories","Avery Trapezoid Ring Binder. 3" Capacity. Black. 1040 sheets","Small Box",0.36,2009-10-01
7530,53797,2009-10-01,Critical,10,623.71,0.01,"Delivery Truck",-213.32,58.14,36.61,"Doug Bickford","Northwest Territories","Northwest Territories","Small Business",Furniture,Bookcases,"O'Sullivan 3-Shelf Heavy-Duty Bookcases","Jumbo Box",0.61,2009-10-01
5267,37473,2009-10-01,Low,8,43.72,0.06,"Regular Air",2.12,5.18,2.04,"Tom Prescott",Quebec,Quebec,"Small Business","Office Supplies",Paper,"Array?Memo Cubes","Wrap Bag",0.36,2009-10-01
